,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
PT,75.65439,154.84488,162.77379,77.80266,76.55514,157.5374,77.10674,153.31508,78.689316,80.19599,81.02376,78.244995,77.008644
TN,60.355366,120.79769,125.488846,65.18093,61.91701,130.6347,54.493614,112.55059,54.238136,50.64881,53.445324,54.433228,53.729225
TR,68.65779,136.41426,133.57944,62.88748,63.84967,128.60497,61.259563,122.47017,60.921673,63.698437,65.642006,68.57469,67.729
JE,82.59216,168.9945,168.25018,80.88967,80.31856,164.2438,81.38554,161.61525,80.79355,80.89425,81.976074,80.24659,80.764015
US,83.377686,169.44266,168.8185,81.423965,81.91148,166.1703,83.45637,167.12878,84.46344,82.872604,83.95404,81.9286,81.9044
VE,60.87202,120.2742,115.21432,59.02514,57.950367,115.16166,55.94146,113.80223,60.14956,54.635937,52.59245,47.25921,44.39896
AS,49.98616,106.58303,102.15916,46.456806,41.03335,87.25006,45.32061,81.4515,39.500435,37.776093,38.80158,39.58754,40.507973
AU,66.94884,134.33147,136.39642,66.72284,65.407745,133.53233,66.3168,128.1685,64.05362,64.87341,66.098915,64.5826,66.46023
CA,84.01431,169.16644,169.75313,83.90511,85.07464,172.31995,84.69797,170.6151,86.835365,84.50112,86.9137,84.47126,83.51318
FJ,47.33345,100.362305,106.94141,48.2302,47.492565,102.29705,48.699112,100.24962,48.70176,41.614605,42.35188,42.343613,41.615818
PF,68.02651,130.07558,129.5067,63.664486,62.346638,126.18162,64.20143,126.63999,63.763348,63.777794,63.836006,63.506943,65.5955
HK,79.48133,162.58292,165.06104,80.0775,80.288765,162.31995,78.781136,157.44109,78.6294,76.775566,79.305984,77.532974,77.976204
IN,76.24471,152.89444,150.87234,72.000275,70.90991,148.01852,74.00597,143.56944,72.20072,73.017815,74.307945,71.52913,71.164505
ID,67.53794,135.57104,136.11145,68.46056,69.295975,140.09769,67.634346,130.54147,64.21006,64.44849,65.92616,67.07192,68.09453
JP,77.94148,159.10045,159.69011,77.83965,78.09585,155.92505,75.91145,152.19145,75.88462,74.23353,76.028145,71.4033,70.55762
MY,77.41692,160.99446,160.34538,77.078835,76.42652,156.03065,76.61812,152.10771,76.60823,75.96669,77.26599,75.392784,76.09597
MH,39.05038,77.33752,85.26579,42.289562,40.89623,77.3309,25.429953,58.416176,27.050058,26.961334,30.526564,40.462616,42.127113
NC,61.35038,115.670616,114.539375,52.284298,50.51803,102.55614,54.31848,110.97388,55.09614,51.884705,52.73315,52.224785,56.501102
NZ,61.362843,123.84707,121.48667,53.54599,52.38201,105.93646,54.841614,108.843796,54.234127,54.67294,56.21634,55.23339,56.324654
PG,51.441845,103.989235,99.3335,47.986485,42.57075,89.118324,47.692505,91.23476,45.282856,45.082268,46.885193,45.05826,44.29568
WS,49.7563,105.99976,102.3042,46.089275,40.659008,86.68071,43.734856,77.12266,37.663708,37.306705,38.13155,36.76172,38.273075
SA,79.96572,160.39037,161.47108,78.86801,78.15046,158.03906,77.269806,153.19392,76.591484,76.81984,77.465225,75.41312,74.3725
SG,76.33065,159.41382,160.02489,76.821236,77.06791,157.23474,77.19235,152.70393,76.4769,75.53464,77.08665,75.339355,75.50557
SB,43.694836,90.19842,95.07292,47.847954,44.926838,93.69017,46.897854,88.58499,45.829044,46.631027,47.911076,46.17632,44.105145
KR,79.37061,162.19933,163.54738,80.07693,80.05247,161.59242,79.12097,158.56427,79.89673,78.83602,80.39025,78.14432,77.59946
TW,79.245575,162.84602,163.55931,78.99361,78.594345,158.42975,77.446465,154.92505,77.54096,76.360504,77.5859,74.368675,74.666954
TH,73.05266,150.23029,149.10095,72.482544,72.18741,142.66702,70.36109,141.6826,70.92429,70.575264,71.44427,68.9638,69.86684
TO,38.039318,78.1525,79.14471,35.5176,33.940956,62.023243,30.450657,73.16052,36.353485,31.860098,37.100723,37.52749,37.80447
VU,43.694866,90.33517,95.85475,44.368645,29.28611,66.32384,36.150555,79.20119,41.19261,39.58451,40.022488,40.564945,40.755287
WF,29.786295,64.5,60.09911,22.730885,23.684925,48.36882,23.138374,48.207115,24.11344,22.046524,22.627914,17.416855,17.730305
AO,50.35845,110.71683,115.81172,58.409237,59.19699,114.8443,58.193325,122.919876,62.46212,58.905373,61.89619,61.11454,64.0081
