,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
AE,1026366.3,1183777.9,1241757.0,1593779.2,1872731.6,1833551.9,1898564.0,2257661.5,2318956.2,2326041.8,2782710.8,2654952.5,2710967.2
AI,1620.3574,1961.3062,-999.0,-999.0,995.56,2598.0208,6602.651,6637.92,6602.651,6602.651,15604.066,17736.014,17343.92
BS,166005.38,186339.12,207028.73,223062.47,248211.64,250310.45,226401.6,237800.44,249033.81,286349.75,369849.56,368105.12,329172.97
VG,9597.36,7339.0933,2079.4578,2079.4578,3143.9858,7605.1963,12459.677,12526.6875,12417.036,12431.249,27208.129,32944.477,32335.445
DM,13865.25,12916.917,9979.224,10559.286,10017.38,11243.93,11453.39,9955.785,9373.543,8957.22,15083.973,13865.904,18405.572
GP,35377.992,36421.64,33928.99,33388.28,29176.248,32754.652,45518.69,50783.035,50170.703,46964.715,58593.867,61463.535,52367.08
AN,31622.664,36452.414,27486.2,30749.486,40305.04,37622.67,32681.773,33009.273,31940.39,29517.941,41374.58,49015.363,42714.37
KN,4697.882,8739.629,8055.2383,10664.479,9905.286,7628.6123,7795.7515,10085.639,13289.104,14727.119,22953.336,29867.188,29113.148
VI,25766.797,23196.564,17651.762,17651.762,17789.23,19323.158,20666.451,20788.484,20658.37,20665.523,19664.629,20337.928,19223.586
AG,18943.723,19088.143,14854.567,14187.477,12849.231,13289.985,13517.518,15079.88,15273.569,9150.656,6590.294,9172.191,9055.109
BB,30462.375,36153.266,38689.707,32004.973,39077.145,32788.465,29917.107,28833.076,28840.543,26481.229,36373.785,42128.855,40671.176
GD,17375.094,27304.266,27214.314,21694.223,17430.02,15125.847,24283.682,28293.457,25133.5,21996.562,28068.465,25561.967,26777.193
HT,11889.313,11144.786,9278.176,20963.025,16527.11,21066.27,30098.93,40091.656,44419.547,52616.293,71378.1,60559.742,61745.832
JM,327743.62,239553.61,189842.72,228959.11,242733.33,265124.06,260713.38,315635.78,312134.6,308632.7,293146.03,303517.12,282219.84
MQ,36322.07,38841.254,33879.273,41201.457,42381.63,37647.73,38276.145,39291.97,44326.58,38088.13,42072.312,46245.273,46459.348
LC,29028.852,45096.766,49211.953,47823.055,42842.72,34448.61,43253.58,45529.633,39394.15,32142.217,30173.182,30930.508,29782.723
VC,20764.63,28267.572,29816.963,21540.377,17182.018,17416.34,27680.898,31235.66,28500.299,19364.797,31691.582,26678.658,23493.13
TT,119078.516,128995.92,126314.41,152092.27,154023.0,133483.02,102832.94,115317.93,131283.55,109237.19,93296.02,78067.734,81470.22
CL,955807.8,930753.9,803364.0,885975.75,908218.5,948305.5,922147.56,996549.25,981308.75,1276053.2,1134085.8,1395704.2,1778410.2
CO,424218.56,461339.78,429746.22,559185.0,578192.94,566647.0,580548.06,606274.44,703237.5,915101.5,1033068.94,1207833.0,1289716.9
EC,237591.9,215667.72,167610.11,187996.03,249432.05,298746.03,183242.92,209651.95,174499.1,206063.47,284508.2,257112.64,269852.22
GN,47601.0,36033.67,61533.824,44017.61,47847.1,40489.51,23590.018,37310.86,34474.375,31366.79,44483.652,41272.523,41479.96
KW,43242.57,42660.805,49456.242,44537.438,36114.74,41593.52,47496.016,39571.734,51484.05,45641.598,45847.527,49951.24,49889.434
OM,249751.84,442773.0,541400.6,735057.0,760954.94,774062.94,763910.7,925456.5,932767.9,834922.75,1004478.44,1096739.5,1108536.8
PK,230684.08,264600.62,307083.22,389724.44,515787.2,547492.8,379052.03,443097.16,419627.75,529426.0,646078.25,716468.9,807397.9
PE,411221.38,431766.75,334584.47,361526.97,400147.66,443563.44,404404.1,465057.2,474527.25,555613.4,574491.75,638903.06,745677.2
QA,29825.797,31511.654,34097.953,26035.754,19393.621,21052.514,21233.273,16875.434,22725.293,23892.803,21623.535,108705.11,414912.0
UY,255845.86,276334.8,285764.8,288065.38,384129.22,446445.8,456546.16,451242.97,462695.28,486310.88,486231.3,533193.06,561257.8
AW,35035.582,20518.902,18768.418,18222.33,29052.662,27679.174,28291.617,31024.262,26078.99,22915.3,27942.164,25936.475,26940.908
CR,113594.94,138345.19,110255.83,128046.086,155300.84,141294.42,148127.48,130483.97,139073.0,147896.47,169039.34,169579.7,164311.3
CW,59455.176,65231.55,51024.164,25428.031,13231.729,19460.508,33050.1,37104.215,29180.613,27638.727,37591.934,26128.664,26443.422
GY,30671.6,22005.518,27120.03,23986.312,27952.713,24995.812,26228.295,31037.156,31259.613,33345.973,32453.996,32647.594,33116.254
PA,661895.75,657514.9,708874.44,878455.75,961787.3,1100042.1,1236248.1,1231575.8,1174690.6,1266605.4,1315740.4,1496990.5,1673794.5
PR,92267.2,109652.0,74845.73,64241.09,57940.27,49122.82,42690.844,46114.605,43538.715,30165.322,43481.72,41493.93,41032.79
SR,32779.453,19956.334,22078.812,18953.406,23094.256,19362.146,20594.285,25387.928,25735.162,28096.52,26913.273,26655.035,26035.156
CC,64.17334,51.044178,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,490.96936,150.54836,277.1691,541.9085,555.7394,695.02783,4468.4204,6797.144,8208.04,3868.6375,2067.2732,1915.6251,1779.3739
MU,89821.016,141779.5,141611.08,107593.72,112439.51,116349.13,173232.73,211347.25,195948.52,246869.28,269578.22,250797.3,293866.9
NF,20.23076,16.408556,16.502312,16.502312,16.224201,16.315857,143.35204,357.71185,358.01987,294.42224,26.043633,77.769516,63.64071
PH,194514.44,209523.67,237367.67,259248.84,326475.75,374200.66,349258.62,390310.47,399562.66,470252.66,661085.25,704477.2,711548.56
RE,67755.766,96145.98,97475.26,72986.414,70387.69,84064.8,68290.945,76760.2,82483.39,81421.66,158911.33,183372.94,150120.25
LK,582326.1,818913.4,794369.56,750912.3,785385.44,887202.2,925625.2,896795.1,937705.94,1090390.9,1521829.0,1441440.4,1456933.6
CU,34319.395,36423.08,34254.33,30969.283,23437.887,22419.223,23953.078,25067.576,21524.865,18405.387,36618.844,40358.18,29048.191
BH,29531.705,28667.566,32227.457,34089.285,66044.63,58814.574,65707.65,129399.05,138499.9,116503.6,70786.43,91635.305,118548.42
BD,32855.918,26199.242,26262.988,28255.447,27951.25,28624.146,29475.717,29959.426,37597.242,53216.484,63239.56,63202.273,70840.51
JO,72044.2,110081.01,128157.17,259830.2,230474.44,253092.02,199685.17,182441.8,192637.55,219455.52,288345.62,292569.1,316382.78
MV,3135.0298,1157.7566,1349.1399,8271.372,8060.14,12986.031,6642.293,14241.636,7700.301,5421.099,13086.457,8117.591,14435.513
MM,5048.8003,4812.8867,6565.7866,7881.007,9537.928,9243.831,13131.82,13954.285,14031.487,28649.518,38323.434,36296.246,51110.75
YE,72224.09,110571.586,122567.04,162402.75,140001.92,97211.59,65801.46,78259.516,105314.06,76760.59,52913.684,8411.439,9848.3
GF,16137.768,16116.014,15445.71,15210.167,19208.322,20008.16,14022.857,14969.797,14870.895,15217.216,16463.873,16535.78,17345.025
HN,54713.887,66199.27,55007.562,66194.43,71467.01,71548.734,76451.914,81934.22,86620.23,86156.18,106667.43,113804.17,91922.38
BG,19846.809,18889.938,33191.438,25584.92,20959.324,25304.305,23575.283,25795.281,34685.363,45260.94,30979.096,29663.586,28572.256
CY,83930.234,87290.96,88179.66,89108.805,108162.62,133044.45,145757.23,113732.99,100955.8,105136.42,127818.52,100150.53,91173.38
DK,122282.914,120396.35,159790.72,191761.78,250267.3,201810.08,180801.17,175671.22,193889.47,194164.42,210931.08,203741.27,204882.08
DJ,32470.635,70129.6,44233.91,183107.36,170339.25,157867.17,131684.83,148231.98,195169.17,235032.73,416969.5,317385.97,335176.03
EE,15890.384,12241.326,11957.393,27586.707,30486.775,25184.098,27490.809,26134.053,43841.316,31336.191,31940.414,33432.723,32712.43
FI,96214.22,105816.13,111487.42,145643.27,146541.16,156834.52,129996.66,133630.64,157960.81,133602.14,122321.77,125785.16,124636.83
GI,3018.7473,3938.5894,3505.1045,1448.91,1425.074,1396.3333,2686.147,1049.7501,1885.8705,3560.362,3187.7017,1153.3622,2981.1104
IR,206433.25,284530.22,225135.88,409727.03,566413.06,571282.5,281353.62,171513.1,115201.38,186298.4,473112.88,345138.94,237936.88
IE,51225.957,60855.773,49695.43,37468.812,43549.766,32400.6,46966.703,46506.78,48638.453,47759.35,54127.758,50263.76,54822.51
