,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
GR,0.5646401,0.61311984,0.59167045,0.57399577,0.57101446,0.60751474,0.70554763,0.5873445,0.60096616,0.6515151,0.66923076,0.60459185,0.62322694
GT,0.6039489,0.684903,0.73192114,0.768254,0.7252252,0.7402344,0.6851852,0.7239583,0.71692306,0.7053763,0.64102566,0.6212121,0.6585695
LB,0.7641129,0.841716,0.84615386,0.8148148,0.84615386,0.84224963,0.8095238,0.8454861,0.84391534,0.71794873,0.67070705,0.6817654,0.7822581
LY,0.80701756,0.8,0.8181818,0.8666667,0.83809525,0.91715974,0.77124184,0.6579861,0.74703556,0.7628459,0.7786561,0.7944664,0.73913044
ES,0.31052464,0.33505917,0.34516886,0.36666667,0.35996562,0.35251504,0.3511111,0.34985423,0.34665906,0.3424197,0.33486158,0.34439915,0.33388278
MX,0.580014,0.6148393,0.5767013,0.5660377,0.5558781,0.52008927,0.532656,0.5020576,0.51784635,0.5180791,0.51983076,0.52380955,0.5150245
MA,0.62666667,0.6097959,0.5705498,0.51983076,0.4724346,0.46293864,0.5019231,0.46349862,0.44468468,0.4417058,0.43964913,0.42590743,0.4213944
PT,0.4103896,0.41794232,0.42898023,0.44738233,0.48579234,0.49586776,0.4827586,0.49593195,0.5073375,0.48215365,0.4967855,0.5277615,0.46136963
TN,0.82631576,0.8199446,0.8425926,0.89705884,0.8789474,0.79545456,0.8382353,0.9,0.8974359,0.8717949,0.88461536,0.93333334,0.8939394
TR,0.60592043,0.64125,0.6389054,0.6079734,0.60037005,0.5746528,0.6141649,0.5649615,0.59227055,0.61387753,0.5641026,0.5029085,0.4945355
JE,0.28655463,0.2883271,0.29096356,0.3131859,0.31617397,0.32643992,0.33267328,0.3299,0.33159074,0.3185984,0.3213915,0.32650495,0.32181272
US,0.29238328,0.29433107,0.32124302,0.3362376,0.31831503,0.31721523,0.2964783,0.28279427,0.2897025,0.29941618,0.30954808,0.31698114,0.31758243
VE,0.65959597,0.6230395,0.59358025,0.63434345,0.6677741,0.72753906,0.6386913,0.5992063,0.6551282,0.6018893,0.59174967,0.59659094,0.63908046
AS,0.8091954,0.8488889,0.7584,0.8008658,0.8666667,0.8977778,0.8666667,0.8622222,0.80833334,0.7941176,0.8366013,0.8602941,0.88235295
AU,0.61018825,0.6332645,0.57627887,0.5595238,0.54486585,0.5286458,0.5469858,0.53977275,0.51497585,0.50595236,0.53654027,0.5469858,0.52
