,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
MZ,0.16622518,0.12654977,0.10082049,0.11962097,0.13119696,0.15418118,0.16492178,0.19448079,0.1965018,0.18144011,0.14262025,0.124972954,0.12359647
NO,0.10993982,0.10874486,0.12006217,0.11875568,0.10631645,0.123978,0.16422665,0.16977154,0.17253894,0.1776959,0.17720848,0.11416624,0.11059996
PL,0.11206545,0.119857214,0.115209185,0.19174351,0.20223102,0.20343909,0.15809332,0.15320705,0.16216658,0.16730879,0.18030325,0.17505105,0.19967881
RU,0.17090143,0.16829877,0.1758859,0.17812587,0.18023208,0.21331058,0.21088913,0.21407078,0.21538882,0.21509066,0.22243205,0.21503969,0.21680924
SD,0.16246678,0.15807173,0.15391392,0.12067023,0.11498629,0.12420093,0.09237868,0.1037568,0.101972036,0.09857914,0.13940814,0.09957589,0.07440198
SE,0.18929581,0.18915033,0.19648312,0.2004001,0.20261069,0.21559815,0.19271585,0.18632624,0.18702629,0.17711248,0.16585483,0.18267474,0.17306451
SY,0.1405992,0.14528197,0.16506927,0.124396734,0.12767233,0.11906268,0.10951987,0.105733365,0.10089943,0.1253114,0.10546157,0.13630217,0.12580684
VN,0.17604728,0.17411625,0.1757932,0.18055207,0.21467115,0.21964821,0.20857093,0.208835,0.21020444,0.20351644,0.2143871,0.20733935,0.20508425
BZ,0.055276077,0.051394403,0.11148312,0.057982586,0.05938165,0.05400886,0.094624154,0.10116397,0.10293912,0.09819397,0.117158845,0.11311585,0.11881078
BM,0.026682315,0.025485817,0.02755613,0.021638911,0.02356044,0.021234069,0.022724414,0.023697231,0.023119433,0.02221903,0.021084689,0.020994976,0.020286253
BN,0.06685625,0.069017425,0.06552769,0.04965008,0.06657873,0.07974991,0.0545506,0.05130707,0.06528708,0.061234813,0.08438342,0.059593495,0.061814222
GE,0.046953376,0.040651422,0.03986031,0.048427004,0.058705438,0.045003537,0.030228088,0.037313264,0.03710129,0.037396155,0.037530787,0.05412854,0.053609077
RO,0.16044311,0.14949155,0.12965505,0.12606174,0.12542386,0.13144207,0.13993452,0.12544008,0.14841504,0.17744769,0.16857535,0.14906272,0.14833936
UA,0.11734482,0.13651688,0.13726479,0.1295931,0.123876095,0.13834433,0.17041303,0.16970462,0.17810945,0.194398,0.17761353,0.16950545,0.17658797
KH,0.0754552,0.0759638,0.06208235,0.061966404,0.0899614,0.08889536,0.082978874,0.08226238,0.106146865,0.10326569,0.10202813,0.10156812,0.09866771
IS,0.089302815,0.08728283,0.08761,0.08427608,0.081757076,0.08140724,0.078980625,0.08063968,0.07694305,0.074716255,0.07223923,0.07509449,0.07604948
GW,0.062138572,0.09895195,0.073452406,0.07823504,0.07054054,0.07566427,0.07288549,0.07274818,0.049901366,0.047747135,0.048990678,0.051413883,0.05040935
KY,0.034606855,0.032676738,0.027556133,0.03061834,0.03125552,0.037820466,0.038061842,0.03948512,0.03966522,0.038730983,0.03436652,0.033288497,0.032604266
SV,0.10813798,0.107264735,0.10797083,0.10630201,0.10869436,0.095130585,0.054412086,0.056327395,0.05706307,0.056844182,0.07475965,0.076263,0.07471887
NI,0.10813799,0.1063629,0.10714347,0.10547195,0.10842483,0.093894444,0.053517256,0.057892814,0.05857465,0.06225827,0.061587464,0.06314086,0.062377382
