,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
MP,5.793313E-8,7.0754695E-8,9.556124E-7,3.5602446E-7,4.8621695E-7,2.67505E-7,3.699578E-7,1.14853435E-7,1.2659349E-7,3.361452E-8,7.7514294E-8,1.5229304E-7,7.98363E-8
PW,8.520077E-8,9.984549E-8,9.647335E-7,3.5544275E-7,4.5864235E-7,2.3355696E-7,3.480728E-7,1.0514983E-7,1.1631712E-7,3.032046E-8,3.1928963E-8,5.6747282E-8,5.0535114E-8
IQ,1.2429222E-8,6.992753E-8,2.1559144E-7,1.5420278E-7,3.1437818E-7,5.672254E-7,4.8587697E-7,6.128011E-7,1.0212628E-6,1.0670459E-6,2.2562913E-6,1.084029E-5,1.4332249E-5
KP,1.8994979E-10,3.1797429E-10,7.0148587E-10,6.128961E-10,4.8604304E-10,3.50565E-10,3.7909273E-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,1.4444334E-8,-999.0,-999.0,2.1595727E-9,-999.0,-999.0,7.514554E-9,2.2954591E-8,2.1662148E-8,5.9148526E-8,8.859916E-8,7.338744E-8
PY,-999.0,6.971112E-10,3.401925E-9,3.9029993E-9,3.0951828E-9,2.061573E-9,1.8229293E-9,3.0610352E-9,1.096739E-9,8.96353E-10,7.5637646E-10,7.294321E-10,1.0448833E-9
KI,-999.0,-999.0,1.5753278E-9,1.9095316E-9,1.7036214E-8,7.698262E-9,1.0569368E-8,3.2842035E-8,1.27028414E-8,9.425297E-9,1.5147462E-8,1.5212297E-8,1.0117566E-8
TV,-999.0,-999.0,1.5276287E-9,7.383101E-10,2.823039E-9,3.2078016E-9,2.6628955E-9,1.4734849E-8,6.665858E-9,5.642901E-9,6.1497536E-9,3.9464096E-10,5.848823E-10
FK,-999.0,-999.0,-999.0,3.7222847E-10,9.682485E-10,1.11717524E-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,4.6697715E-11,1.06784054E-10,3.6422216E-11,1.9786399E-10,1.3453569E-9,1.6635708E-9,7.7948686E-10,4.956565E-10,8.043227E-11
NU,-999.0,-999.0,-999.0,-999.0,4.2155314E-11,9.2657215E-11,1.0019733E-10,2.3613442E-10,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.392645E-8,1.6126793E-7,1.5032914E-7,2.653015E-7,2.715916E-7,1.7231501E-7,1.6869726E-7
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.190418E-10,1.2443081E-10,1.4243536E-10,3.014266E-10,3.2259587E-10,3.1110406E-10,2.5274152E-10
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7278933E-11,3.046767E-11,1.7316624E-11,4.6402923E-11,4.1169727E-11
