,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
VI,0.0,0.0,0.0,0.0,0.0,0.124794744,4.695825,1.1973549,1.1680315,1.1965975,0.09521996,0.94585156,0.006347997
AG,0.13442667,1.1394593,0.11650312,0.31254202,0.60714287,0.06568144,0.7267398,0.95659995,1.0384266,0.80672467,7.359445,2.0186634,1.1045516
BB,0.0067213336,0.14616969,1.8990648,4.842721,8.720779,0.52545154,0.067711964,0.025359526,0.54592776,0.039145984,0.057131976,0.74271566,0.006347997
GD,0.0033606668,0.07640689,0.0,0.45088944,0.0,0.28899837,0.017985994,0.057995204,0.014282994,0.013753993,0.009521996,0.0031739986,0.0
HT,0.14786933,0.9035945,0.10754134,0.07393467,0.9805195,1.3136289,0.04519169,1.4991013,0.0031739986,0.031739987,0.025391988,0.006347997,0.006347997
JM,0.033606667,0.053152617,0.161312,1.7833939,1.1428572,0.0,0.11426395,0.025680535,0.7109757,1.3330795,0.0,0.04443598,0.012695994
MQ,0.5612314,0.7474587,0.07393467,0.0067213336,0.0064935065,0.01642036,0.012695994,0.0,0.006347997,0.16504793,0.60305977,0.006347997,0.034913983
LC,0.0,0.0,0.0,0.0,0.0,0.0,0.004760998,0.0053501115,0.0,0.0,1.9932711,0.0,1.7583952
VC,0.0033606668,0.0033220386,0.0,0.4441681,0.0064935065,0.0,0.09416196,0.21528848,0.014282994,2.6545208,0.25709388,0.9363296,0.9775916
TT,0.0,0.0,0.30610874,0.08401667,1.1428572,0.8144499,0.61099476,0.6050976,0.5210647,0.4189678,1.0537676,0.3978078,0.41219664
CL,0.0,0.0,0.0,5.750101,8.623377,13.589491,0.0,0.0,0.0,0.0,0.0,0.0,1.0728115
CO,0.0067213336,0.0,0.0,0.0,0.0,0.0,1.1235955,1.104263,1.1172475,3.452041,1.1451787,2.3881166,0.7617597
EC,1.895416,3.0762076,1.6736121,4.227719,0.73376626,3.0147784,0.0,6.3751926,1.0918555,1.0823336,0.0,0.0,0.0
GN,3.001785,1.0198659,0.0,0.0,4.266234,0.1904762,0.0,0.0,0.002115999,0.5945956,1.959944,1.0791595,4.640386
KW,0.91522163,2.0862403,3.6396022,10.658355,20.680737,2.4630542,0.56497175,1.5986133,4.551514,12.702342,0.0,0.0,0.4824478
OM,0.0,1.1427813,0.013442667,0.0,0.0,3.1592774,2.3678029,3.736518,0.61575574,0.019043991,0.0,3.2628706,0.09521996
PK,0.13218622,1.4284766,0.030246004,5.9657435,0.45021647,0.8144499,0.019043991,0.0,0.012695994,0.0,1.0093316,0.0,0.019043991
PE,0.0,0.9434589,0.0,0.0,0.012987013,0.63054186,0.0,0.08346174,0.0,0.034913983,0.13330795,0.063479975,0.2666159
QA,2.5574675,2.59119,3.6160774,11.056594,0.0,1.3070607,0.0,0.0,0.0,7.106583,11.978671,22.589075,0.74271566
UY,0.0,0.0,0.0067213336,0.060492,0.97077924,2.2791462,0.33009586,0.73189527,0.2285279,0.0,0.04443598,0.06771197,0.4581138
AW,0.0,2.2722743,4.6108346,0.54890895,0.019480519,0.026272578,0.042017695,0.0,0.066653974,0.012695994,0.7236717,0.5078398,3.2152605
CR,0.5074607,1.5176178,0.967872,0.26549268,0.16558442,0.03284072,0.0018137136,0.060991272,0.038087983,0.060305975,4.395988,0.8569796,0.6570177
