,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CG,26.101381,26.762506,30.307234,28.636568,19.854237,25.760546,27.173231,24.775578,25.850964,22.985725,23.806879,25.130249,22.919289
CI,34.002174,31.847427,34.389156,34.922245,30.309494,29.639524,27.122597,28.778652,29.020794,24.281282,25.79161,22.619133,20.768715
GQ,13.055895,11.237927,10.409237,11.657894,16.311943,16.001276,17.295527,20.560993,17.466034,15.791198,16.003065,13.432676,17.970867
GA,19.26086,25.436047,25.96496,25.860882,22.503927,21.713541,25.615305,22.938286,24.01109,19.810757,18.069967,18.33021,17.961138
GM,6.333467,9.5970125,10.590115,9.6779375,10.799121,9.516761,19.665804,19.639965,17.316303,16.209766,16.241135,8.929443,8.971344
GH,31.771616,33.212776,35.757133,33.944046,30.185816,30.223835,29.185013,28.694048,28.716877,27.023727,27.631483,24.569096,24.932892
LR,7.0894427,17.962135,15.2505245,14.036546,8.2255,5.028874,13.4068575,13.755689,13.518038,9.522825,8.845411,9.126668,7.505538
MR,12.235567,12.066026,9.614315,10.2669525,11.3347225,10.068026,7.90369,12.452406,15.526956,7.4260964,7.316699,14.648989,15.001593
NAB,16.879843,16.417885,12.793271,21.95108,20.853193,18.07049,15.314813,18.403545,21.10162,19.206615,20.205025,17.442356,13.140494
NL,77.152725,78.036865,77.74193,81.35867,79.33412,75.13283,71.30032,70.66958,67.18016,65.439,68.17678,67.220146,76.84966
NG,30.395126,31.878248,31.858723,29.233406,34.056866,28.692749,26.823433,27.663746,30.170656,30.57024,31.329992,25.013124,21.993338
ST,7.2947254,5.116629,5.3926954,4.937104,9.549316,9.278993,10.274968,11.24199,10.349346,8.577191,7.613725,8.462701,8.780735
SN,24.7745,26.988756,27.718334,26.648216,25.14394,23.339064,25.87437,22.830482,24.881258,21.21933,21.296585,25.241282,26.151154
SL,6.305216,11.740458,12.057685,12.489731,4.407057,5.8257303,10.708685,10.423495,12.743934,16.288652,15.695859,11.838671,10.591585
ZA,39.54878,43.593613,41.86464,38.761208,40.411797,40.477814,34.251404,31.338253,37.212357,37.797962,41.223274,33.948284,29.268946
TG,24.904404,24.658348,23.35395,24.419033,22.254509,23.72236,26.067818,25.065788,29.113129,23.823536,26.520061,20.277111,22.5286
AE,40.4788,44.587303,42.198456,45.465637,43.55461,46.677513,44.884697,42.065407,41.790504,42.28358,43.941,41.323723,39.493866
AI,4.912799,4.7854857,-999.0,-999.0,3.9572048,5.611894,5.5542135,5.550049,5.5624604,4.8922253,10.44879,10.304461,10.506691
BS,20.989174,18.933346,17.70641,22.285679,22.756119,27.08707,25.068344,24.654617,25.706604,27.196165,28.28756,25.330399,23.705833
VG,7.033501,6.639589,6.3435655,6.216955,7.7837763,7.2900925,6.1123705,5.954373,5.856044,5.623272,11.021095,11.487133,11.592218
DM,14.52038,14.1287,10.075792,9.96863,12.28414,11.932421,11.484632,12.998004,14.25914,13.540686,15.250463,10.285747,16.561676
GP,23.154385,21.218975,20.133648,23.748064,23.338646,30.078596,25.000254,25.763151,25.912395,26.934464,28.626156,28.954243,30.614637
AN,23.258465,26.743717,22.199612,17.82892,20.96431,22.989195,19.927174,20.798365,22.054443,21.702492,26.907167,27.159103,27.28933
KN,8.497435,12.21805,11.85961,11.897425,13.233961,11.06891,9.993971,12.9716835,12.828184,11.881215,14.315199,13.960176,14.103493
VI,12.24198,11.849171,8.201778,8.140337,9.559501,10.208655,11.401218,11.3054285,11.186216,10.578036,10.012638,11.354453,11.803406
AG,13.414272,14.700462,14.06138,14.120726,14.3530655,15.487594,14.801003,15.865541,15.157408,14.393429,12.304985,9.9137125,9.964746
BB,19.730978,22.586006,24.646324,19.169495,23.650555,17.94947,14.519218,15.423104,18.470434,17.083302,20.266665,20.941566,18.925364
GD,11.386408,16.444332,14.211775,14.340874,10.911208,11.8846855,18.947193,20.271095,19.35492,16.823101,20.036787,13.698803,15.72018
HT,9.435585,9.9999075,6.970998,9.682427,12.818523,15.645916,16.622726,17.899696,15.344643,20.059528,19.227913,15.399413,13.231581
JM,39.041042,32.912315,35.568764,41.14991,37.81886,38.046867,42.46721,41.217564,42.52969,40.302574,40.445744,39.148808,35.95393
