,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
IS,1.8942425,0.9640811,1.7558807,1.8347937,0.5946946,1.227159,1.961083,1.9884326,1.9613225,0.975993,0.8863799,0.98472166,0.7598521
GW,2.3560407,3.6093657,2.4835584,3.3323512,0.5733572,1.2801913,1.5890797,2.0663593,1.2506852,1.2664682,1.0943153,0.9144527,1.2015914
KY,2.7100139,1.0416404,1.173692,1.0518463,0.3176214,1.9224553,1.3152574,1.3621833,1.2998499,1.6524707,1.4935513,1.57079,1.4883751
SV,0.96839195,0.49418896,0.9445032,1.465097,0.34574252,1.3013365,0.94502383,0.7328788,0.66983205,1.2223239,0.82037646,0.425642,0.40633824
NI,1.6611611,0.5264653,0.9617002,1.4637089,0.41431728,0.815147,1.2757012,1.4210161,1.3563446,1.5668772,1.5577098,0.7706854,0.5056585
GU,2.5229492,1.3283542,4.166108,4.1099563,0.53048277,1.4293569,1.6832956,1.831694,1.5199151,1.5642068,1.3500599,0.8686922,0.80026394
TZ,3.854152,1.89848,3.8083084,4.0901823,1.0623038,1.7300975,2.5362265,2.0330868,2.0313666,2.1459234,2.1338224,1.8975748,1.7017399
KM,2.5269363,1.3958496,2.6182609,3.093222,2.4890482,3.8874547,4.913484,3.9866068,3.7806594,5.1668477,5.1451235,4.5822506,3.7724097
SC,3.1501806,1.5239016,3.0271392,3.6978128,1.4141133,2.6144145,2.6886806,2.3409405,2.2198334,2.7227924,2.9473624,0.86959904,1.2733152
CK,5.5112114,3.1487887,5.2234116,5.5255756,1.2772588,2.837397,3.2167873,1.9460484,1.3100691,1.1710786,1.6106356,0.7294255,0.7932128
ME,1.3737633,0.7677284,1.922055,1.614959,0.5757116,2.6169462,0.8179035,0.5649683,0.72709084,0.7465744,0.6257379,0.53390664,0.7950937
FO,1.7015225,0.82792234,1.6297979,1.4035766,0.33397105,0.8224197,1.13011,1.658355,0.8231631,0.6736209,0.99431413,0.50702584,0.47905546
