,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CU,0.1524602,0.112282015,0.10467021,0.09271268,0.05397807,0.04426635,0.04891021,0.052936878,0.056492176,0.04351313,0.06896724,0.075142235,0.062377527
BH,0.22121544,0.18952917,0.18116929,0.12664707,0.4450465,0.45221657,0.56547594,1.1508029,1.3149058,0.8995013,0.5204503,0.79672295,1.1697592
BD,0.31365716,0.23040731,0.22219546,0.24785766,0.23161465,0.22076227,0.29057392,0.24667542,0.31883103,0.46462116,0.52551347,0.5620651,0.659307
JO,0.92012465,1.5835632,1.7469057,2.9160101,2.1141145,1.9455059,1.8010677,1.739278,1.7950274,1.7513174,1.9394441,2.084793,2.5986876
MV,0.014184595,0.006059933,0.007684167,0.034419376,0.027463248,0.04199652,0.019551994,0.042918526,0.023656523,0.021521794,0.05485204,0.03173959,0.06218759
MM,0.048423767,0.044114392,0.053059347,0.060615633,0.07576038,0.06249226,0.1029477,0.12201588,0.12849338,0.23748918,0.27239096,0.28271684,0.3920468
YE,0.87122196,1.4826134,1.5908525,1.6425536,1.1822847,0.9171047,0.62921816,0.7257408,1.0642283,0.65044326,0.3741394,0.018213047,0.023278179
GF,0.06393252,0.060938355,0.05266302,0.052372284,0.065141745,0.061954428,0.04243512,0.042408284,0.041928086,0.03803298,0.034341734,0.034572214,0.030770402
HN,0.42072523,0.39072824,0.2998362,0.33670077,0.3000322,0.25264263,0.26137054,0.26805717,0.28362587,0.26662743,0.2878848,0.31831965,0.252044
BG,0.05286189,0.046605594,0.25715354,0.14854641,0.02680158,0.026372299,0.024223955,0.02689567,0.065345615,0.09256791,0.037944686,0.042348776,0.041179042
CY,0.42745343,0.41799575,0.45217636,0.33386552,0.43423948,0.49725643,0.61929685,0.35864532,0.29242063,0.31326008,0.3554854,0.27344394,0.23284349
DK,1.3329577,1.2026964,1.6243199,1.7637426,2.0691233,1.2997046,1.4220135,1.4668132,1.6739057,1.6379414,1.8030939,1.8558035,1.7842655
DJ,0.20258252,0.47888285,0.3652522,1.4764588,0.95892495,0.990589,1.0425869,1.0483985,1.296422,1.423382,2.8283892,1.9336882,1.815818
EE,0.07551429,0.056447133,0.0472497,0.08463237,0.08544212,0.06821271,0.07322513,0.07659343,0.10891679,0.07394194,0.06082336,0.06466097,0.05849223
FI,0.48774308,0.47886196,0.46571454,0.47521734,0.39053524,0.37403464,0.37378606,0.38208672,0.42841822,0.35139,0.2930581,0.2685776,0.22984432
GI,0.025820982,0.028416356,0.022006039,0.008495988,0.0074631176,0.0063910363,0.01052801,0.0021167586,0.004472728,0.012151434,0.009633428,0.0026453766,0.008963378
IR,2.9670322,3.9298315,2.8320975,5.044593,7.4695997,6.3692193,3.5048707,2.105522,1.4480469,2.215557,4.989693,3.2314997,2.1434197
IE,0.32214049,0.29450512,0.22144097,0.17292273,0.15762569,0.11070421,0.16762133,0.14839144,0.15272419,0.14987186,0.15699679,0.13578874,0.12694314
IL,3.8373485,2.977391,1.850322,2.918893,3.2164817,3.0084577,3.3355546,3.6609874,3.7837837,3.6621366,4.3228297,4.726843,4.6527867
KE,0.19513328,0.19993453,0.22805138,0.27260855,0.29915288,0.48758885,0.4456201,0.47022018,0.43044844,0.39342412,0.4099638,0.75539804,0.8026474
LV,0.064343005,0.07254492,0.058370814,0.09607357,0.08056354,0.08124278,0.09863402,0.06929318,0.09321146,0.07871352,0.07143647,0.04797609,0.052249476
LT,0.12753823,0.1266047,0.097300254,0.12174771,0.10273169,0.10103124,0.10925417,0.10926028,0.14355865,0.12546742,0.10527243,0.09569717,0.26667848
MG,0.116242826,0.11941366,0.13686094,0.16906776,0.06702836,0.02757595,0.08884196,0.105722725,0.090015754,0.06828266,0.06797218,0.17463508,0.0506357
YT,0.047800377,0.020496657,5.832737E-4,0.01924783,0.023971343,0.023558823,0.012483968,0.013014051,0.042357624,0.049638927,0.02726661,0.016848905,0.01280681
MZ,0.06504345,0.048226018,0.20751448,0.1545676,0.3379314,0.3406422,0.4331034,0.5966713,0.3991765,0.32086983,0.29188967,0.5014357,0.14974922
NO,0.35018516,0.30883488,0.27198502,0.23573002,0.2387992,0.2788727,0.23580945,0.19813962,0.20066206,0.21865483,0.2079606,0.16084145,0.13845348
PL,0.19334279,0.22257587,0.20808966,0.67401206,2.060504,1.3033258,1.3982252,1.4851813,1.7666256,2.1447504,2.589213,2.8336618,2.86204
RU,0.53819203,0.5596446,0.91228753,0.89386743,0.93122846,1.3729243,3.4964678,4.9261174,5.121577,4.6120815,3.4699874,2.730714,2.725927
SD,0.038129088,0.04981144,0.14211543,0.32802913,0.30184725,0.29848304,0.2508412,0.27596277,0.33066258,0.402118,0.28459936,0.53110945,0.097716555
SE,1.7074584,1.4943988,1.8822709,2.0175066,2.3389146,1.5613847,2.2612479,2.3988695,2.6735988,2.0141015,2.8265665,2.317552,1.8620349
SY,0.55743974,0.40259233,0.44240692,0.27676642,0.25296476,0.25346428,0.24708852,0.24384066,0.24950977,0.21523541,0.15056491,0.11376321,0.07610207
VN,3.9383852,4.0495124,4.314761,4.482029,6.800004,9.22752,7.1795926,7.1473594,7.900303,9.2161255,12.367109,12.393517,12.754468
BZ,0.025675021,0.0208098,0.028077299,0.050038043,0.02445318,0.0118319625,0.056757916,0.06887172,0.07354134,0.057817165,0.0625966,0.0767949,0.081881374
BM,0.01866325,0.014274999,0.013344467,0.012203075,0.010258465,0.0071461913,0.00688226,0.006620294,0.0064009647,0.0059562745,0.0054275496,0.0052805194,0.0049555767
BN,0.124676816,0.113235064,0.10156454,0.078722864,0.12365347,0.11502281,0.09381512,0.09455269,0.106929794,0.11278068,0.237143,0.12907907,0.098247424
GE,0.013331905,0.014296914,0.020501358,0.013206656,0.021643871,0.017415784,0.022315139,0.01807096,0.028771883,0.023650276,0.01901156,0.02812462,0.036025297
RO,1.953096,3.1230264,4.2096024,2.2084,2.0729043,1.8653116,1.6487181,1.5470867,1.390986,1.4362798,0.90000504,0.8788204,0.9865361
UA,0.98052096,2.1362984,4.4994164,2.9695435,3.0943358,2.956393,2.6098247,2.6655407,2.6264718,2.657039,1.0405896,1.3257316,1.5257154
KH,0.09121314,0.08962607,0.10504549,0.09177681,0.19430113,0.16605695,0.07289921,0.15805762,0.20860343,0.4573644,0.7149872,0.5207471,0.3927594
IS,0.14522369,0.10995271,0.098839566,0.06493469,0.04918373,0.05427897,0.07013966,0.07049313,0.07240413,0.07047986,0.06959038,0.075355865,0.06783417
GW,0.01832956,0.013849148,0.013590032,0.017975394,0.014069403,0.014731003,0.013509619,0.008335351,0.008442382,0.004329898,0.0061454116,0.011013924,0.0072799185
KY,0.02386445,0.019815562,0.013665565,0.012858926,0.010722685,0.0087470375,0.006645496,0.006469883,0.0067934548,0.0058245836,0.0053526284,0.0052523003,0.0049091266
SV,0.42224577,0.35491744,0.34817496,0.26305118,0.25201896,0.1469941,0.06717887,0.06692804,0.09654528,0.09292875,0.09573601,0.14206085,0.13954529
NI,0.34593838,0.33112597,0.3273229,0.26295957,0.2561053,0.1375467,0.059036907,0.059337072,0.061869897,0.06757813,0.08531108,0.104459085,0.07090297
GU,0.408765,0.37125802,0.38341725,0.5813369,0.6050661,0.43605265,0.318914,0.2307432,0.24599037,0.2264757,0.22040564,0.19138378,0.15684266
TZ,0.19307986,0.21509893,0.18436046,0.12095986,0.30391783,0.4492389,0.3741401,0.46748555,0.395809,0.2815338,0.29053783,0.5025532,0.5474375
KM,0.002198131,0.003835126,4.5258502E-4,0.0044059353,0.0051081665,0.004285571,0.004126188,0.007991834,0.008418486,0.0071950876,0.0070158723,0.005610685,0.0052798297
SC,0.056801274,0.04438912,0.06303251,0.04679451,0.029795585,0.027368022,0.05322536,0.061253816,0.0593385,0.072397776,0.07027176,0.070106246,0.06513979
CK,2.8479082E-5,2.0543444E-5,4.961084E-5,1.9213368E-5,3.398361E-5,3.952813E-5,1.2490718E-4,4.430624E-4,6.5148046E-4,5.736317E-4,6.396206E-4,8.6281745E-4,7.523202E-4
ME,0.005512361,0.004974677,0.009493985,0.025704991,0.017382955,0.0115134325,0.010353269,0.0071299057,0.008805361,0.013477647,0.036279697,0.016471019,0.012010549
FO,0.050301384,0.03578318,0.03473073,0.033010088,0.02672548,0.028096378,0.02956872,0.02810305,0.027755817,0.02422005,0.020637382,0.025351793,0.023537645
GL,3.668673E-4,-999.0,-999.0,-999.0,-999.0,-999.0,9.945717E-5,1.9942441E-4,2.2601266E-4,2.0927303E-4,3.0967608E-4,4.1814987E-4,3.8076675E-4
