,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
KH,161558.0,156931.94,194970.56,227226.97,223650.55,230389.06,184189.0,214086.58,200736.64,166347.67,236957.34,317033.62,538949.8
IS,162448.53,187159.5,175235.03,173362.25,208587.78,170929.06,169052.3,167849.62,158902.17,178601.78,232953.17,244224.0,442584.4
GW,157960.38,149032.67,160021.11,147215.0,214481.1,171183.94,191313.0,170640.94,168449.81,175678.78,213690.34,268480.22,400755.66
KY,150897.86,176393.67,210182.61,252340.6,247049.84,161722.88,220899.81,199558.62,178510.5,179742.0,186957.67,234717.94,388814.16
SV,218025.42,241537.17,240823.66,204141.22,233022.17,168407.19,242844.73,235698.45,227068.5,182550.5,231308.0,375221.75,532293.9
NI,149924.0,227670.5,240823.66,204141.22,221182.0,211663.5,209808.0,185844.62,162248.0,169369.0,181471.17,282052.75,493578.6
GU,159325.25,160329.14,137566.36,148543.88,186429.72,171054.78,165485.06,187558.08,166398.77,160859.17,192063.6,291615.8,477121.1
TZ,132237.25,157645.17,134068.69,145263.48,180129.17,161836.06,155773.0,174846.94,140410.0,136860.53,162066.67,222069.44,374583.66
KM,154076.25,153140.17,152983.31,150988.34,182208.38,137765.19,167331.0,157382.94,130629.5,137750.5,143144.67,206403.44,358917.66
SC,146058.0,157499.94,154574.36,143004.84,182833.22,137765.19,175895.0,167136.94,140383.5,147504.5,144476.86,274327.94,388727.66
CK,136453.0,144026.94,134204.69,149452.12,179083.47,141183.19,166933.5,181126.33,176612.89,176407.92,180775.34,294336.5,463178.84
ME,179268.53,204641.94,175577.11,201591.88,191013.6,138573.69,243621.67,291839.38,222950.0,210227.94,264087.25,340175.53,423890.78
FO,166509.33,198529.19,178885.5,207218.94,233283.38,210435.89,199574.17,175576.62,207804.5,240255.0,207944.67,343135.94,495650.16
GL,193232.42,-999.0,-999.0,-999.0,-999.0,-999.0,263344.1,224873.97,168874.67,195223.28,222980.67,322282.56,523891.66
ER,127902.75,138804.17,156805.86,163979.42,-999.0,-999.0,257391.25,-999.0,202244.33,175856.5,191064.67,240139.44,359540.5
SO,141497.75,157997.19,130025.86,151287.75,200753.67,182118.19,231259.62,202749.62,181026.33,178831.5,176922.67,275503.44,373490.5
TC,165132.86,178483.47,150211.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,170479.0,169573.94,158602.36,195302.2,208065.72,179725.19,190258.06,194076.2,184701.27,161771.97,181894.84,277705.44,455374.66
MP,159325.25,152463.94,152146.36,176923.88,186429.72,171054.78,165485.06,179278.2,166398.77,143805.83,186341.53,291615.8,477121.1
PW,159325.25,158617.94,147646.36,176714.88,186429.72,163499.19,275099.62,235008.62,235125.92,186175.67,218483.0,290466.06,505954.94
IQ,155277.25,171118.94,131078.86,146307.88,175646.97,144250.19,192187.0,188481.94,159920.5,180252.8,208113.67,214589.69,372892.66
KP,148340.25,164859.19,160551.36,171528.88,175834.72,169131.19,177275.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,164778.17,-999.0,-999.0,183232.0,-999.0,-999.0,185772.62,149646.5,180170.5,179226.67,276220.94,426492.66
PY,-999.0,169246.6,156602.31,166007.84,240756.72,159617.06,192218.78,214334.05,191168.5,186340.83,205605.84,254379.44,445692.62
KI,-999.0,-999.0,137566.36,148543.88,182248.72,142820.19,159028.0,183617.08,149172.64,143053.67,174258.1,253546.69,457898.66
TV,-999.0,-999.0,145969.5,149059.45,188763.72,164639.19,164197.0,194721.52,155059.89,151867.64,180298.53,262047.25,447545.84
FK,-999.0,-999.0,-999.0,144085.67,194988.72,131411.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,169586.72,128554.19,164913.0,190582.7,156215.64,152447.67,184780.34,294176.8,420819.66
NU,-999.0,-999.0,-999.0,-999.0,179499.72,144877.19,165678.0,175128.58,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,228372.94,228807.62,205041.33,186279.9,195999.88,291072.44,375835.88
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,233557.56,219654.45,215907.5,224263.84,204005.0,261525.44,462958.5
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,153106.89,135192.67,158697.34,266247.5,411604.66
